102,4,4,4,"I5","MES","pm","HS013",,40,0.23500,"oktnov",,,"20180315","20180706",0.00040,"6.10. - 17.11.",,"ZH018",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,3508,0.03508,,,,,
103,4,4,4,"AIF3","FRA","pdbk","IF008",,20,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI107","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
485,2,2,2,"WIF3","GPL","itc","HS013",,75,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
354,2,2,2,"WIF3","SLZ","secw","HS013",,75,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
105,7,7,7,"I5","BRN","itr","HS013",,115,0.41200,"dez",,,"20180315","20180706",0.00140,"24.11.,1.12.,12.1.,19.1.",,"ZH018",,,,"aBn",,,,,,,,,,0,0,,,,,6140,0.06140,,,,,
105,7,7,0,"WIF3","BRN","itrw","HS013",,0,0.41200,"dez",,,"20180315","20180706",0.00140,"24.11.,1.12.,12.1.,19.1.",,"ZH018",,,,"aBn",,,,,,,,,,0,0,,,,,6140,0.06140,,,,,
108,2,2,2,"I7","PLK","proz","ZH003",,52,2.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
108,2,2,0,"AIF7","PLK","proza","ZH003",,0,2.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
110,4,4,4,"I7","PLK","pproz","IF013",,40,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,,"14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,400000,4.00000,,,,,
597,4,4,4,"AIF7","PLK","pproz","IF013",,12,2.00000,"2",,,"20180315","20180706",0.00340,"gKW (für 5. Sem.)",,"TI103","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
111,4,4,4,"AIF7","PLK","pproz","IF013",,12,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI103","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
112,4,4,4,"fwpf","GBL","skript","ZH003",,0,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"ZH003",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
113,4,4,4,"fwpf","GBL","pskript","IF014",,0,2.00000,"1",,,"20180315","20180706",0.00340,"uKW",,,"14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
116,4,4,4,"awpf","etwi","sem","TI107",,0,4.00000,,,,"20180315","20180706",0.00680,,,,,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
117,1,1,1,"SP BA","MSR","spb",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,0,16777215,"Bfn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
539,2,2,2,"I6","UHR","sem","TI107",,40,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
120,3,3,3,"I6","JGN","sem","TI107",,40,3.00000,,,,"20180315","20180706",0.00510,"Termine nach Vereinbarung",,"ZH003",,,,"aBn",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,,
121,3,3,3,"I7","MCK","sem","TI103",,40,3.00000,,,,"20180315","20180706",0.00510,,,,,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,
557,3,3,3,"I7","HMN","sem","TI107",,40,3.00000,,,,"20180315","20180706",0.00510,"Termine nach Vereinbarung",,"TI107",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,
350,3,3,3,"I7","SBT","sem","TI107",,40,0.17700,"nov",,,"20180315","20180706",0.00030,"Termine nach Vereinbarung",,"TI107",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,2631,0.02631,,,,,
123,4,4,4,"I7","EDE","bwli","ZH003",,40,4.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
124,4,4,4,"fwpf","HLL","lux","TI105/TI123",,0,2.00000,"1",,,"20180315","20180706",0.00340,"uKW",,"ZH003","14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
124,4,,0,,,"lux","TI105",,0,,"1",,,"20180315","20180706",,"uKW",,,"14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
124,4,,0,,,,"TI119",,0,,"1",,,"20180315","20180706",,"uKW",,,"14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
125,4,4,4,"AIF1","UHR","pprg","IF016",,35,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"ZH005","14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
127,4,4,4,"AIF1","Koller","ingma","HS007",,35,4.00000,,,,"20180315","20180706",0.00680,,,"HS009",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
128,2,2,2,"AIF1","Koller","ümat","ZH005",,35,2.00000,,,,"20180315","20180706",0.00340,"Gruppe M3",,"ZH005",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
396,2,2,2,"AIF1","Dieterle","tm","HS007",,35,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"ZH005",,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
130,2,2,2,"AIF1","Dieterle","tm","HS007",,35,2.00000,,,,"20180315","20180706",0.00340,,,"ZH005",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
131,2,2,2,"AIF1","Dieterle","ütm","HS007",,35,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,"ZH005","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
132,2,2,2,"AIF1","ivv","get","HS007",,35,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"ZH005","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
133,2,2,2,"AIF1","ivv","get","HS007",,35,2.00000,,,,"20180315","20180706",0.00340,,,"ZH005",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
134,2,2,2,"AIF1","ivv","üget","HS007",,35,1.00000,"2",,,"20180315","20180706",0.00170,"gKW, Gr. E4",,"HS109","14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
74,4,4,4,"AIF2","FRA","pprg","IF016",,25,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"ZH005","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
135,2,2,2,"AIF2","Koller","phys","A0.02",,25,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,"ZH005","14",0,16777215,"aBfn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
136,4,4,4,"AIF2","Koller","phys","A0.02",,25,4.00000,,,,"20180315","20180706",0.00680,,,"ZH005",,0,16777215,"aBfn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,,
137,2,2,2,"AIF2","Koller","üphy","A0.02",,25,1.00000,"1",,,"20180315","20180706",0.00170,"Gruppe P3",,"ZH005","14",0,16777215,"aBfn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
146,4,4,4,"IM2","JGN","pvdbk","IF008",,26,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"TI107","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
362,2,2,2,"IM1","UHR","wsec","TI107",,15,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
422,4,4,4,"IM1","UHR","pwsec","IF010",,15,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"TI107","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
149,2,2,2,"IM2","SLZ","itpmm","TI107",,26,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
150,4,4,4,"IM2","SLZ","üitpm","TI107",,26,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
153,4,4,4,"W7","NAZ","it","HS001",,0,4.00000,,,,"20180315","20180706",0.00680,,,,,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
154,10,10,10,"ET/WI","wlf","et","TI107",,0,10.00000,,,,"20180315","20180706",0.01700,,,,,,,"aBn",,,,,,,,,,0,0,,,,,1000000,10.00000,,,,,
155,6,6,6,"ET/WI","etwi","et","HS013",,0,6.00000,,,,"20180315","20180706",0.01020,,,,,,,"aBn",,,,,,,,,,0,0,,,,,600000,6.00000,,,,,
156,2,2,2,"ET/WI","etwi","et","ZH018",,0,2.00000,,,,"20180315","20180706",0.00340,,,,,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
157,4,4,4,"MSE3","DOM","msem","ZH005",,0,4.00000,,,,"20180315","20180706",0.00680,,,"TI109",,,,"Bn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
158,1,1,1,"SP MA","GBL","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
159,1,1,1,"SP MA","HMN","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
160,1,1,1,"SP MA","MSR","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
161,1,1,1,"SP MA","NAZ","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
162,1,1,1,"SP MA","SLZ","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
163,1,1,1,"SP MA","SMR","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
164,4,4,4,"AIF3","PLK","mbe1","TI107",,20,4.00000,,,,"20180315","20180706",0.01360,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
164,4,0,0,"AIF3","PLK",,"TI125",,0,4.00000,,,,"20180315","20180706",0.01360,,,,,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
166,2,2,2,"AIF3","Soika","reg","HS109",,20,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
568,4,4,4,"AIF3","Breitenaßel","preg","LS103",,20,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe RT6",,"TI107","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
366,4,4,4,"AIF3","giersch","preg","LS103",,20,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe RT7",,"TI107","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
168,2,2,2,"AIF3","kreis","kue","HS009",,20,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
169,2,2,2,"AIF3","kreis","kue","HS009",,20,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,"TI107","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
170,2,2,2,"WIF1","BUJ","gdwi","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
171,4,4,4,"WIF1","BUJ","ügdwi","ZH003",,134,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 3/4",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
172,4,4,4,"WIF1","BUJ","ügdwi","ZH003",,134,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
559,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe 1",,"HS013","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
561,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe 3",,"HS013","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
173,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe 4",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
174,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe 2",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
593,2,2,2,"WIF1","lec","bwl","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
177,2,2,2,"WIF1","lec","bwl","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,"Ausweichtermine (nach Vereinbarung)",,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
178,2,2,2,"WIF1","barth","buc","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
595,4,4,4,"IM2","BUJ","semm","TI107",,26,4.00000,,"weitere Termine n.V.",,"20180315","20180706",0.00680,"6.10. und 19.1.",,"TI107",,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
414,2,2,2,"IM1","HAU","semm","TI107",,15,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
179,4,4,4,"IM2","JGN","semm","TI107",,26,4.00000,,,,"20180315","20180706",0.00680,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
183,4,4,4,"AIF4","FRA","palgo","IF016",,18,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"ZH003","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
184,2,2,2,"AIF4","PLK","dkoma","ZH003",,18,2.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
184,2,,0,,"PLK",,"TI125",,0,2.00000,,,,"20180315","20180706",0.00680,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
185,4,4,4,"AIF4","PLK","pdk","TI125",,18,2.00000,"1",,,"20180315","20180706",0.00340,"uKW",,"ZH003","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
186,2,2,2,"AIF4","strohe","gauto","HS009",,18,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"ZH003","14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
187,2,2,2,"AIF4","strohe","gauto","HS009",,18,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
188,2,2,2,"AIF4","Princiotto","pgauto","LW024",,18,1.00000,"1",,,"20180315","20180706",0.00170,"Gruppe AT3",,"ZH003","14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
191,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe W1",,"HS013","14",,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
194,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe W2",,"HS013","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
609,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe W3",,"HS013","14",,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
193,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe W4",,"HS013","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
195,2,2,2,"AIF3","kreis","ükue","HS009",,20,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"TI107","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
197,2,2,2,"I3","UHR","sec","ZH013",,37,2.00000,,,,"20180315","20180706",0.00340,,,"ZH013",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,
200,2,2,2,"WIF3","DOM","gpo","HS013",,115,2.00000,,,,"20180315","20180706",0.00680,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
200,2,2,0,"I7","DOM","gpo","HS013",,0,2.00000,,"FWPF",,"20180315","20180706",0.00680,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
320,4,4,4,"IM1","BUJ","maw","TI107",,15,4.00000,,,,"20180315","20180706",0.00680,,,"TI107",,,,"aBn",,,,1,1,4,,,,0,0,,0,0,,400000,4.00000,,,,,
319,4,4,4,"IM1","BUJ","bewi","TI107",,15,4.00000,,,,"20180315","20180706",0.00680,,,"TI107",,,,"aBn",,,,1,1,4,,,,0,0,,0,0,,400000,4.00000,,,,,
201,2,2,2,"IM1","SLZ","swq","TI107",,15,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
202,4,4,4,"IM1","SLZ","üsq","TI107",,15,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI107","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
203,2,2,2,"AIF6","Koletzko","fwt","HS007",,16,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,,"14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
204,2,2,2,"AIF6","Koletzko","fwt","HS007",,16,2.00000,,,,"20180315","20180706",0.00340,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
205,2,2,2,"AIF6","Koletzko","üfwt","LW024",,16,1.00000,"1",,,"20180315","20180706",0.00170,"FW1",,"ZH003","14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
206,2,2,2,"AIF6","strohe","ank","HS009",,16,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,,"14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
207,2,2,2,"AIF6","pütz","ank","HS009",,16,2.00000,,,,"20180315","20180706",0.00340,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
208,4,4,4,"WIF4","sft","muf","ZH003",,80,4.00000,,,,"20180315","20180706",0.00680,,,"HS013",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
199,2,2,2,"WIF4","lec","kul","HS013",,80,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
210,2,2,2,"WIF4","SGM","or","ZH013",,0,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,1,1,,,,,0,0,,,,"FWPF",200000,2.00000,,,,,
601,4,4,4,"WIF4","SGM","por","IF016",,80,4.00000,,,,"20180315","20180706",0.00680,"Gruppen W3/W4",,"ZH003","14",,,"Bn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
543,4,4,4,"WIF4","SGM","por","IF016",,80,4.00000,,,,"20180315","20180706",0.00680,"Gruppen W1/W2",,"ZH003","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
260,4,4,4,"IM1","HOR","ego","TI109",,15,4.00000,,,,"20180315","20180706",0.01360,,,"TI109",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
260,4,0,0,"IM1","HOR","ego","TI119",,0,4.00000,,,,"20180315","20180706",0.01360,,,,,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,
262,3,3,3,"IM1","WUJ","itcons","TI107",,15,1.50000,"1",,,"20180315","20180706",0.00255,,,"TI107",,,,"aBn",,,,,,3,,,,0,0,,0,0,,150000,1.50000,,,,,
323,4,4,4,"IM1","MCK","mc","TI123",,15,4.00000,,,,"20180315","20180706",0.01360,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,,
323,4,0,0,"IM1","MCK","mc","TI109",,0,4.00000,,,,"20180315","20180706",0.01360,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,,
213,2,2,2,"MSE1","DOM","ksysen","ZH003",,40,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
213,2,2,0,"IM1","DOM","ksysen","ZH003",,40,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,
325,4,4,4,"MSE1","DOM","psys","TI109",,40,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"TI109","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
325,4,4,0,"IM1","DOM","psys","TI109",,40,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"TI109","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
325,4,0,0,"MSE1","DOM","psysen","IF020",,0,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"IF018","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
325,4,0,0,"IM1","DOM","psysen","IF020",,0,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"IF018","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
214,4,4,4,"MSE1","DOM","psys","TI109",,25,2.00000,"2",,,"20180315","20180706",0.00680,"Gruppe 2",,"TI109","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
214,4,0,0,"MSE1","DOM","psysen","IF020",,0,2.00000,"2",,,"20180315","20180706",0.00680,"Gruppe 2",,"IF018","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,
215,2,2,2,"AIF6","Princiotto","üank","LW024",,16,1.00000,"1",,,"20180315","20180706",0.00170,"Gruppe AK1",,"ZH003","14",,,"Bn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,
216,3,3,3,"MB","PLK","finf","LS027",,0,3.00000,,,,"20180315","20180706",0.00510,,,"LS027",,,,"Bn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,
217,2,2,2,"EM","rausch","esys","IF013",,0,2.00000,,,,"20180315","20180706",0.00340,,,,"14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
219,3,3,3,"AIF7","NAZ","sema","TI107",,12,3.00000,,,,"20180315","20180706",0.00510,"Termine nach Vereinbarung",,"TI103","14",,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,
220,2,2,2,"AIF7","strohe","ktec","HS009",,12,2.00000,,,,"20180315","20180706",0.00340,,,"TI103",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
479,2,2,2,"AIF7","Princiotto","pktec","LW024",,12,1.00000,"1","Gr. KT3",,"20180315","20180706",0.00170,,,"TI103","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
221,2,2,2,"AIF7","strohe","pktec","LW024",,12,1.00000,"2","Gr. KT2",,"20180315","20180706",0.00170,,,"TI103","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
222,2,2,2,"AIF7","strohe","ktec","HS009",,12,1.00000,"2","gKW",,"20180315","20180706",0.00170,,,"TI103",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,
497,8,8,8,"WIF5","Pautz","prxsw","TI103",,75,3.76500,"zsh",,,"20180315","20180706",0.00640,"Gruppe 1: 11.10., Gruppe 2 18.10.",,"SC002",,,,"Bn",,,,,,,,,,0,0,,,,,364912,3.64912,,,,,
493,8,8,8,"WIF5","Pautz","prxsw","TI103",,75,0.47100,"okt","Gruppe 2: 20.10. u. 21.10.",,"20180315","20180706",0.00080,"Gruppe 1: 13.10. u. 14.10.",,"SC002",,,,"aBn",,,,,,,,,,0,0,,,,,7017,0.07017,,,,,
495,8,8,8,"WIF5","Pautz","prxsw","TI103",,75,0.47100,"nov","Gruppe 4: 10.11. u.11.11.",,"20180315","20180706",0.00080,"Gruppe 3: 27.10. u. 28.10.",,,,,,"aBn",,,,,,,,,,0,0,,,,,7017,0.07017,,,,,
499,8,8,8,"WIF5","Pautz","prxsw","TI103",,75,4.70600,"esh",,,"20180315","20180706",0.00800,"Gruppe 3: 25.10., Gruppe 4: 8.11.",,"TI109",,,,"aBn",,,,,,,,,,0,0,,,,,435087,4.35087,,,,,
224,5,5,5,"WIF5","HOR","itpm","SC002",,75,0.29400,"dez",,,"20180315","20180706",0.00050,"17.11. - 22.12.",,"SC002",,,,"aBn",,,,,,,,,,0,0,,,,,4385,0.04385,,,,,
226,4,4,4,"AIF7","badura","mva","HS009",,12,4.00000,,,,"20180315","20180706",0.00680,"FWPF",,"TI103",,,,"BIn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
229,4,4,4,"AIF7","Gebert","elek","HS007",,12,4.00000,,,,"20180315","20180706",0.00680,"FWPF",,"HS105",,,,"aBIn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
230,4,4,4,"WIF3","DOM","pgpo","IF020",,115,4.00000,,,,"20180315","20180706",0.01360,"Gruppen 3/4",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
230,4,4,0,"I7","DOM","pgpo","IF020",,0,4.00000,,"FWPF",,"20180315","20180706",0.01360,"Gruppen 3/4",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
231,4,4,4,"WIF3","DOM","pgpo","IF020",,75,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,
489,4,4,4,"MSE2","WUJ","pl","ZH003",,36,2.00000,"2",,,"20180315","20180706",0.00340,"21.10.,4.11.,18.11.",,"TI109",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
581,4,4,4,"MSE2","WUJ","pl","TI109",,36,2.00000,"2",,,"20180315","20180706",0.00340,"am 16.11.",,"TI109",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,
